104年09月02日 個股日本益比、殖利率及股價淨值比,104年09月02日 個股日本益比、殖利率及股價淨值比,104年09月02日 個股日本益比、殖利率及股價淨值比,104年09月02日 個股日本益比、殖利率及股價淨值比,104年09月02日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,14.17,7.32,1.15
1102,亞泥,12.83,6.75,0.78
1103,嘉泥,-,2.94,0.43
1104,環泥,9.95,5.63,0.84
1108,幸福,9.01,5.74,0.91
1109,信大,51.25,1.95,0.74
1110,東泥,79.12,1.49,0.87
1201,味全,-,0.0,1.36
1203,味王,14.70,5.12,1.11
1210,大成,15.78,5.81,0.89
1213,大飲,39.74,0.0,1.15
1215,卜蜂,7.07,10.18,0.96
1216,統一,24.57,3.19,3.39
1217,愛之味,-,0.0,0.59
1218,泰山,80.00,0.0,1.06
1219,福壽,44.55,2.45,1.23
1220,台榮,41.38,3.02,0.85
1225,福懋油,99.35,1.09,1.92
1227,佳格,20.83,3.58,4.35
1229,聯華,9.87,9.81,0.72
1231,聯華食,12.16,3.56,1.45
1232,大統益,11.52,7.16,3.54
1233,天仁,18.01,5.53,2.55
1234,黑松,24.57,3.54,0.79
1235,興泰,-,4.47,0.82
1236,宏亞,22.64,6.31,1.38
1262,綠悅-KY,10.70,2.16,1.85
1301,台塑,20.38,2.47,1.56
1303,南亞,13.66,4.06,1.48
1304,台聚,16.06,3.11,0.78
1305,華夏,15.12,1.54,1.0
1307,三芳,13.35,5.48,1.72
1308,亞聚,15.04,4.66,0.93
1309,台達化,-,0.0,0.8
1310,台苯,40.31,0.0,1.15
1312,國喬,11.91,1.81,0.91
1313,聯成,24.84,2.18,0.55
1314,中石化,12.57,0.0,0.36
1315,達新,17.00,4.98,0.59
1316,上曜,-,0.0,1.21
1319,東陽,20.67,2.67,0.97
1321,大洋,-,0.0,1.27
1323,永裕,8.50,7.73,1.31
1324,地球,18.87,3.0,0.79
1325,恆大,25.66,2.31,1.09
1326,台化,26.28,1.77,1.45
1337,再生-KY,5.83,3.07,0.35
1338,廣華-KY,8.86,4.91,1.06
1339,昭輝,23.28,2.39,2.29
1340,勝悅-KY,5.73,8.64,1.0
1402,遠東新,13.17,4.34,0.73
1409,新纖,18.86,5.18,0.54
1410,南染,13.68,5.13,1.48
1413,宏洲,-,0.0,1.1
1414,東和,-,4.62,0.46
1416,廣豐,8.26,1.94,0.84
1417,嘉裕,-,0.0,0.47
1418,東華,-,0.0,0.57
1419,新紡,-,0.82,1.62
1423,利華,-,0.0,0.43
1432,大魯閣,-,0.0,1.25
1434,福懋,13.65,5.03,0.92
1435,中福,-,0.0,0.61
1436,華友聯,31.94,7.58,1.06
1437,勤益控,32.43,0.0,0.51
1438,三地開發,24.12,0.0,0.76
1439,雋揚,197.50,4.22,0.55
1440,南紡,26.63,1.95,0.92
1441,大東,-,0.0,0.78
1442,名軒,6.89,11.28,0.85
1443,立益物流,-,0.0,0.49
1444,力麗,22.16,5.94,0.71
1445,大宇,27.40,3.13,0.68
1446,宏和,-,1.44,1.57
1447,力鵬,32.36,6.18,0.63
1449,佳和,-,0.0,0.86
1451,年興,19.90,9.42,0.83
1452,宏益,11.91,3.28,1.71
1453,大將,16.72,0.0,0.76
1454,台富,12.66,4.0,0.83
1455,集盛,24.52,1.94,0.83
1456,怡華,-,0.0,1.37
1457,宜進,8.41,2.1,0.95
1459,聯發,12.06,4.18,1.18
1460,宏遠,14.62,5.15,1.29
1463,強盛新,22.00,3.71,1.23
1464,得力,5.60,5.82,1.65
1465,偉全,17.47,6.71,0.84
1466,聚隆,116.25,3.58,0.84
1467,南緯,22.92,4.55,1.0
1468,昶和,-,0.0,1.27
1469,理隆,322.50,0.0,0.86
1470,大統新創,26.35,3.61,1.54
1471,首利,-,0.0,0.34
1472,三洋實業,-,0.0,2.41
1473,台南,25.28,7.11,0.85
1474,弘裕,13.04,3.33,0.66
1475,業旺,-,0.0,1.28
1476,儒鴻,38.44,1.56,14.83
1477,聚陽,27.59,2.75,6.93
1503,士電,16.02,3.84,0.98
1504,東元,15.03,4.28,1.08
1506,正道,65.23,0.0,1.4
1507,永大,9.27,6.37,1.72
1512,瑞利,-,0.0,0.4
1513,中興電,9.91,7.62,0.92
1514,亞力,11.01,5.92,0.58
1515,力山,12.35,0.0,0.79
1516,川飛,5.41,0.0,1.74
1517,利奇,12.03,4.83,0.68
1519,華城,11.50,4.35,1.17
1521,大億,12.21,6.07,3.35
1522,堤維西,10.03,5.54,1.04
1524,耿鼎,-,0.0,0.49
1525,江申,12.51,2.23,1.4
1526,日馳,12.40,0.0,1.15
1527,鑽全,8.69,6.88,2.45
1528,恩德,-,1.14,0.67
1529,樂事綠能,-,0.0,2.82
1530,亞崴,10.13,8.32,1.01
1531,高林股,20.36,4.68,0.79
1532,勤美,11.53,6.05,0.83
1533,車王電,28.29,1.16,1.89
1535,中宇,10.74,7.76,2.19
1536,和大,27.64,2.11,7.32
1537,廣隆,13.97,5.53,3.46
1538,正峰,-,0.0,0.6
1539,巨庭,16.62,2.31,2.97
1540,喬福,7.71,9.26,0.95
1541,錩泰,13.78,5.21,2.65
1558,伸興,9.42,7.03,2.04
1560,中砂,10.51,8.88,1.82
1568,倉佑,14.81,3.18,1.15
1582,信錦,8.04,10.18,1.3
1583,程泰,9.15,5.83,1.81
1589,永冠-KY,19.31,3.33,2.35
1590,亞德客-KY,18.01,3.34,2.94
1592,英瑞-KY,16.23,4.0,0.85
1603,華電,9.24,0.0,0.52
1604,聲寶,9.38,8.33,0.78
1605,華新,11.03,0.0,0.41
1608,華榮,-,0.0,0.42
1609,大亞,-,0.0,0.36
1611,中電,-,0.0,0.61
1612,宏泰,18.93,7.73,0.54
1613,台一,-,0.0,0.39
1614,三洋電,24.49,3.17,1.26
1615,大山,66.27,3.02,0.77
1616,億泰,4.00,0.0,0.46
1617,榮星,33.85,4.43,0.62
1618,合機,-,2.87,0.43
1626,艾美特-KY,185.77,0.0,0.98
1701,中化,12.78,3.53,0.94
1702,南僑,17.23,2.84,3.68
