102年03月13日 個股日本益比、殖利率及股價淨值比,102年03月13日 個股日本益比、殖利率及股價淨值比,102年03月13日 個股日本益比、殖利率及股價淨值比,102年03月13日 個股日本益比、殖利率及股價淨值比,102年03月13日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,17.74,4.94,1.48
1102,亞泥,17.57,7.11,1.43
1103,嘉泥,-,3.68,0.79
1104,環泥,14.83,3.37,0.82
1108,幸福,17.00,0.0,0.72
1109,信大,50.00,3.33,0.77
1110,東泥,65.00,0.73,0.93
1201,味全,28.94,1.33,2.86
1203,味王,508.75,2.46,1.24
1210,大成,15.98,6.22,1.35
1213,大飲,74.24,0.0,1.96
1215,卜蜂,14.41,1.89,0.79
1216,統一,25.04,2.85,3.7
1217,愛之味,106.50,0.0,1.0
1218,泰山,64.38,3.24,1.41
1219,福壽,-,6.51,1.21
1220,台榮,12.99,0.0,0.89
1225,福懋油,33.59,2.29,1.06
1227,佳格,23.45,5.52,5.4
1229,聯華,11.28,5.15,0.77
1231,聯華食,12.86,3.93,2.01
1232,大統益,15.81,5.6,2.96
1233,天仁,20.80,4.65,2.85
1234,黑松,52.74,1.56,1.6
1235,興泰,80.65,0.0,1.44
1236,宏亞,21.27,6.91,1.69
1301,台塑,35.68,5.44,2.01
1303,南亞,623.33,3.74,1.79
1304,台聚,12.15,11.06,1.47
1305,華夏,12.46,0.0,1.14
1307,三芳,11.93,6.13,1.35
1308,亞聚,14.15,12.05,1.19
1309,台達化,-,7.22,0.78
1310,台苯,-,0.0,0.99
1312,國喬,8.92,4.56,0.99
1313,聯成,17.50,6.08,1.03
1314,中石化,15.25,19.28,1.18
1315,達新,11.83,5.77,1.09
1316,上曜,-,0.0,1.08
1319,東陽,18.13,2.44,1.09
1321,大洋,-,0.0,1.16
1323,永裕,10.13,5.26,1.46
1324,地球,33.24,5.31,0.84
1325,恆大,21.46,3.69,1.01
1326,台化,296.00,5.41,1.87
1337,再生-KY,9.03,6.36,2.29
1338,廣華-KY,11.22,1.79,1.65
1339,昭輝,12.00,4.85,1.36
1402,遠東新,19.75,6.25,1.49
1409,新纖,21.42,3.22,0.74
1410,南染,19.00,3.79,1.64
1413,宏洲,-,0.0,0.56
1414,東和,47.95,3.29,0.63
1416,廣豐,7.59,0.0,1.11
1417,嘉裕,14.97,0.0,0.77
1418,東華,-,0.0,0.7
1419,新紡,61.45,1.57,1.99
1423,利華,-,0.0,0.53
1432,大魯閣,-,0.0,0.91
1434,福懋,17.62,4.2,0.92
1435,中福,-,0.0,0.92
1436,華友聯,2.72,0.0,1.55
1437,勤益控,-,0.0,0.99
1438,三地開發,27.40,0.0,0.83
1439,雋揚,-,3.33,0.65
1440,南紡,31.81,1.34,0.99
1441,大東,-,7.69,0.76
1442,名軒,12.64,8.56,1.79
1443,立益物流,-,0.0,0.46
1444,力麗,27.89,7.55,0.89
1445,大宇,26.37,7.02,0.51
1446,宏和,-,1.34,1.55
1447,力鵬,-,0.0,0.91
1449,佳和,-,0.0,1.15
1451,年興,19.27,4.76,0.89
1452,宏益,14.68,5.16,0.63
1453,大將,13.75,4.1,0.87
1454,台富,-,6.93,0.63
1455,集盛,-,2.03,0.83
1456,怡華,-,0.0,11.04
1457,宜進,-,0.0,0.69
1459,聯發,-,5.58,0.83
1460,宏遠,4.84,0.0,0.77
1463,強盛新,246.00,0.0,1.25
1464,得力,35.00,2.2,0.83
1465,偉全,21.72,8.73,0.67
1466,聚隆,49.61,5.31,1.16
1467,南緯,13.65,3.29,1.07
1468,昶和,19.11,0.0,1.27
1469,理隆,36.28,0.0,0.73
1470,大統新創,91.15,1.69,1.15
1471,首利,-,0.0,0.71
1472,三洋實業,-,0.0,2.01
1473,台南,25.89,7.53,1.15
1474,弘裕,-,4.29,0.54
1475,業旺,-,0.0,0.99
1476,儒鴻,19.54,3.02,5.06
1477,聚陽,13.36,6.02,3.73
1503,士電,20.81,3.35,0.95
1504,東元,15.79,3.75,1.17
1506,正道,-,0.0,2.21
1507,永大,16.06,3.81,2.14
1512,瑞利,15.65,6.27,0.72
1513,中興電,14.46,6.23,1.05
1514,亞力,12.93,3.87,0.76
1515,力山,-,0.0,0.74
1516,川飛,-,0.0,2.21
1517,利奇,14.49,5.43,0.96
1519,華城,-,3.64,1.26
1521,大億,12.36,8.11,2.39
1522,堤維西,-,1.8,0.7
1524,耿鼎,-,0.0,0.6
1525,江申,9.66,3.56,1.35
1526,日馳,-,0.0,0.81
1527,鑽全,48.97,9.53,1.24
1528,恩德,38.18,8.17,0.89
1529,樂事綠能,-,0.0,0.64
1530,亞崴,9.71,4.64,1.36
1531,高林股,18.47,11.05,0.84
1532,勤美,28.73,2.08,1.52
1533,車王電,8.97,2.29,0.9
1535,中宇,16.11,3.96,3.91
1536,和大,13.31,0.0,1.6
1537,廣隆,10.65,3.82,2.33
1538,正峰,-,0.0,2.06
1539,巨庭,-,0.0,0.73
1540,喬福,9.39,8.11,1.18
1541,錩泰,-,0.0,0.87
1560,中砂,17.40,4.93,2.12
1582,信錦,10.61,5.58,1.92
1583,程泰,9.00,5.73,1.66
1589,永冠-KY,13.53,3.76,0.72
1590,亞德客-KY,23.37,3.08,4.54
1603,華電,11.10,0.0,0.8
1604,聲寶,67.67,2.96,0.76
1605,華新,-,0.0,0.62
1608,華榮,17.80,0.0,1.02
1609,大亞,59.42,3.51,0.58
1611,中電,42.56,6.56,1.24
1612,宏泰,14.79,2.82,0.68
1613,台一,-,0.0,0.62
1614,三洋電,39.50,3.77,1.88
1615,大山,33.48,4.52,0.87
1616,億泰,-,0.0,0.66
1617,榮星,-,0.0,0.87
1618,合機,12.20,4.41,0.56
1701,中化,19.66,2.47,1.24
1702,南僑,20.35,1.92,2.15
1704,榮化,52.25,7.21,1.47
1707,葡萄王,18.89,3.53,4.87
1708,東鹼,11.49,4.57,1.46
1709,和益,11.35,11.25,1.15
1710,東聯,22.96,9.33,1.84
1711,永光,21.03,4.66,1.47
1712,興農,13.43,5.52,0.98
1713,國化,31.28,2.11,1.0
1714,和桐,14.95,8.54,1.16
1715,萬洲,16.29,9.03,0.92
1717,長興,19.65,3.94,1.38
1718,中纖,53.16,0.0,0.8
1720,生達,16.51,3.65,1.57
1721,三晃,-,0.0,0.84
1722,台肥,30.04,3.19,1.38
1723,中碳,17.04,5.5,5.83
1724,台硝,8.95,9.15,1.49
1725,元禎,-,0.0,1.31
1726,永記,11.99,3.64,1.66
1727,中華化,14.71,7.3,1.37
1729,必翔,-,0.0,2.2
1730,花仙子,10.30,5.36,1.3
1731,美吾華,34.89,2.23,1.25
1732,毛寶,-,2.81,1.26
1733,五鼎,14.11,6.43,4.06
1734,杏輝,40.34,1.0,2.03
1735,日勝化,15.63,2.24,1.05
1736,喬山,23.64,2.48,3.05
1737,臺鹽,114.35,2.59,1.12
1762,中化生,18.82,2.93,2.38
1773,勝一,11.39,6.0,1.78
1789,神隆,44.21,1.79,5.44
1802,台玻,-,3.09,1.57
1805,寶徠,19.71,0.0,1.88
1806,冠軍,-,4.72,0.62
1808,潤隆,5.52,13.59,1.81
