100年06月10日 個股日本益比、殖利率及股價淨值比,100年06月10日 個股日本益比、殖利率及股價淨值比,100年06月10日 個股日本益比、殖利率及股價淨值比,100年06月10日 個股日本益比、殖利率及股價淨值比,100年06月10日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,17.46,5.03,1.47
1102,亞泥,14.20,5.48,1.44
1103,嘉泥,16.64,3.37,0.71
1104,環泥,7.61,5.52,0.85
1108,幸福,-,0.0,0.75
1109,信大,-,2.56,0.79
1110,東泥,124.00,1.61,0.86
1201,味全,9.94,1.84,2.41
1203,味王,53.26,2.18,1.33
1210,大成,13.05,5.36,1.51
1213,大飲,-,0.0,2.53
1215,卜蜂,14.37,5.52,1.01
1216,統一,16.86,5.03,2.41
1217,愛之味,30.71,0.0,1.19
1218,泰山,28.36,3.95,1.43
1219,福壽,21.35,4.75,1.2
1220,台榮,15.11,0.0,1.21
1225,福懋油,14.00,5.44,1.12
1227,佳格,17.16,4.57,5.03
1229,聯華,8.95,6.76,0.84
1231,聯華食,12.14,3.98,1.97
1232,大統益,12.27,6.67,2.7
1233,天仁,24.67,3.6,3.5
1234,黑松,43.23,1.68,1.47
1235,興泰,109.63,1.01,1.8
1236,宏亞,21.59,5.89,1.61
1301,台塑,12.72,6.24,2.29
1303,南亞,13.94,5.83,2.1
1304,台聚,8.51,7.27,1.89
1305,華夏,-,0.0,1.17
1307,三芳,12.12,6.41,1.97
1308,亞聚,8.78,8.05,1.69
1309,台達化,8.01,9.69,1.14
1310,台苯,-,0.0,1.2
1312,國喬,7.27,5.48,1.22
1313,聯成,10.57,8.26,1.32
1314,中石化,7.48,5.67,2.01
1315,達新,28.86,3.77,0.88
1316,上曜,-,0.0,1.82
1319,東陽,17.72,3.01,1.33
1321,大洋,-,0.0,1.83
1323,永裕,10.56,6.1,1.61
1324,地球,22.28,2.27,1.32
1325,恆大,11.99,4.48,1.28
1326,台化,11.59,6.79,2.11
1402,遠東新,13.63,5.15,2.06
1409,新纖,9.17,7.44,0.86
1410,南染,15.72,0.92,1.27
1413,宏洲,6.98,0.0,0.93
1414,東和,3.27,0.0,1.32
1416,廣豐,22.59,4.1,0.91
1417,嘉裕,24.92,0.0,0.84
1418,東華,-,0.0,1.09
1419,新紡,48.80,0.68,1.81
1423,利華,184.00,0.0,0.68
1432,大魯閣,0.88,0.0,0.74
1434,福懋,11.61,6.6,0.89
1435,中福,2.56,0.0,0.89
1436,華友聯,12.78,2.04,0.81
1437,勤益控,31.07,0.79,1.04
1438,三地開發,0.63,0.0,0.78
1439,雋揚,2.29,20.12,1.44
1440,南紡,7.94,6.13,1.12
1441,大東,4.80,0.0,1.73
1442,名軒,8.05,8.02,1.56
1443,立益物流,12.31,0.0,0.62
1444,力麗,6.16,11.11,1.15
1445,大宇,9.23,5.52,0.65
1446,宏和,-,0.0,1.84
1447,力鵬,8.81,3.55,0.95
1449,佳和,-,0.0,1.22
1451,年興,8.21,5.29,1.05
1452,宏益,6.58,8.33,0.86
1453,大將,19.18,4.74,0.87
1454,台富,7.32,0.0,0.79
1455,集盛,7.04,6.74,1.2
1456,怡華,-,0.0,1.33
1457,宜進,8.42,5.15,0.81
1459,聯發,6.03,9.84,1.22
1460,宏遠,-,0.0,0.97
1463,強盛新,94.55,0.0,1.09
1464,得力,55.56,1.5,0.89
1465,偉全,7.66,10.6,1.02
1466,聚隆,7.05,0.0,1.9
1467,南緯,9.66,0.0,1.02
1468,昶和,-,0.0,1.68
1469,理隆,45.36,0.0,1.05
1470,大統新創,16.23,0.0,1.2
1471,首利,-,0.0,1.14
1472,三洋實業,-,0.0,1.34
1473,台南,10.91,3.81,1.37
1474,弘裕,9.81,1.89,0.78
1475,業旺,-,0.0,1.67
1476,儒鴻,9.47,6.0,2.22
1477,聚陽,13.49,6.78,2.95
1503,士電,21.94,3.31,1.16
1504,東元,14.75,3.85,1.05
1506,正道,-,0.0,1.83
1507,永大,16.05,3.68,2.15
1512,瑞利,9.40,5.17,0.83
1513,中興電,16.51,5.71,1.15
1514,亞力,22.55,2.42,1.04
1515,力山,-,0.0,0.65
1516,川飛,-,0.0,1.91
1517,利奇,12.41,5.22,1.01
1519,華城,24.44,4.55,1.76
1521,大億,14.36,5.67,3.21
1522,堤維西,40.51,1.9,0.94
1524,耿鼎,-,0.0,0.69
1525,江申,12.64,3.37,1.82
1526,日馳,86.89,0.0,0.96
1527,鑽全,68.89,0.0,1.72
1528,恩德,15.70,4.05,1.33
1529,樂事綠能,-,0.0,1.37
1530,亞崴,15.61,4.07,1.67
1531,高林股,12.00,4.73,1.68
1532,勤美,10.50,6.83,1.07
1533,車王電,50.50,0.0,1.68
1535,中宇,13.65,5.22,2.93
1536,和大,19.80,0.0,1.31
1537,廣隆,8.73,8.03,1.93
1538,正峰,-,0.0,5.24
1539,巨庭,-,0.0,0.76
1540,喬福,27.47,5.84,1.43
1541,錩泰,39.70,0.0,1.05
1560,中砂,28.24,2.34,2.57
1582,信錦,13.70,7.22,1.76
1583,程泰,14.74,4.09,1.67
1590,亞德客-KY,34.29,1.82,7.29
1603,華電,20.38,0.0,0.83
1604,聲寶,10.09,0.71,0.82
1605,華新,13.75,2.69,0.81
1608,華榮,23.40,3.18,0.89
1609,大亞,10.40,1.4,0.73
1611,中電,17.99,5.2,1.61
1612,宏泰,14.20,4.49,0.82
1613,台一,4.58,0.0,1.05
1614,三洋電,25.27,2.79,1.83
1615,大山,13.33,9.24,1.32
1616,億泰,-,0.0,0.7
1617,榮星,15.98,2.72,1.19
1618,合機,7.17,3.43,0.63
1701,中化,19.75,2.93,1.54
1702,南僑,21.72,3.81,2.9
1704,榮化,14.37,4.9,2.46
1707,葡萄王,12.31,5.33,2.76
1708,東鹼,13.75,3.97,1.72
1709,和益,11.96,6.15,1.32
1710,東聯,13.46,5.5,2.25
1711,永光,15.23,6.11,1.68
1712,興農,13.96,5.67,1.03
1713,國化,37.03,2.63,0.93
1714,和桐,11.81,5.94,1.62
1715,萬洲,8.67,8.52,0.97
1717,長興,13.77,6.08,1.72
1718,中纖,10.16,0.0,1.02
1720,生達,22.52,4.07,1.68
1721,三晃,-,0.0,1.06
1722,台肥,49.13,1.56,1.74
1723,中碳,17.57,4.62,5.74
1724,台硝,26.80,0.96,2.12
1725,元禎,13.99,6.58,1.58
1726,永記,13.92,5.41,1.22
1727,中華化,15.70,5.93,1.75
1729,必翔,781.67,0.0,2.86
1730,花仙子,11.83,5.15,1.41
1731,美吾華,26.61,2.73,1.24
1732,毛寶,35.82,3.42,1.52
1733,五鼎,15.09,6.0,3.87
1734,杏輝,39.16,2.95,1.87
1735,日勝化,24.31,3.55,1.06
1736,喬山,27.39,1.05,2.8
1737,臺鹽,26.37,2.5,0.99
1762,中化生,31.83,1.96,3.66
1773,勝一,10.27,8.11,1.95
1802,台玻,18.98,3.32,2.12
1805,寶徠,-,0.0,1.49
1806,冠軍,6.67,5.26,1.32
1808,潤隆,14.01,5.27,1.98
1809,中釉,21.02,2.2,1.39
1810,和成,-,0.0,0.74
1902,台紙,7.15,8.03,0.92
1903,士紙,-,0.0,3.5
1904,正隆,9.30,7.22,0.83
1905,華紙,11.98,8.41,1.05
1906,寶隆,62.31,0.0,0.63
1907,永豐餘,12.14,5.24,0.85
1909,榮成,13.08,6.22,0.78
2002,中鋼,13.92,7.3,1.7
2006,東和鋼鐵,16.86,3.79,1.45
2007,燁興,12.92,5.16,0.71
2008,高興昌,-,0.0,1.33
2009,第一銅,11.94,7.94,1.07
2010,春源,11.02,8.31,0.89
2012,春雨,139.29,0.0,0.83
2013,中鋼構,11.49,5.24,1.08
2014,中鴻,34.09,6.67,1.26
2015,豐興,12.01,5.29,1.83
2017,官田鋼,11.91,0.0,0.82
2020,美亞,10.00,7.84,1.27
2022,聚亨,14.46,0.0,0.69
2023,燁輝,37.00,7.21,0.64
2024,志聯,6.04,0.0,0.75
2025,千興,-,0.0,0.74
2027,大成鋼,13.70,1.54,1.19
2028,威致,8.09,0.0,1.03
2029,盛餘,90.00,1.77,0.83
2030,彰源,10.73,0.0,1.12
2031,新光鋼,13.95,6.77,1.27
2032,新鋼,16.50,3.64,1.21
2033,佳大,11.90,5.21,1.21
2034,允強,14.34,5.59,1.18
2038,海光,15.24,1.86,0.9
2049,上銀,31.64,1.06,10.35
2059,川湖,18.43,4.1,3.28
2062,橋椿,9.66,9.62,1.35
2101,南港,51.20,2.34,3.17
2102,泰豐,22.56,2.64,0.9
2103,台橡,13.39,5.11,3.9
2104,國際中橡,15.88,5.39,0.98
2105,正新,17.48,5.06,3.56
2106,建大,8.19,5.58,2.01
2107,厚生,8.49,8.9,1.47
2108,南帝,14.10,5.35,1.83
2109,華豐,-,0.0,0.86
2114,鑫永銓,10.17,5.55,2.18
2201,裕隆,26.48,0.51,1.64
2204,中華,11.74,3.52,0.93
2206,三陽工業,15.17,3.94,1.1
2207,和泰車,9.63,6.34,1.98
2208,台船,8.82,6.27,1.51
2227,裕日車,12.09,4.65,1.98
2231,為升,15.29,5.76,3.49
2301,光寶科,9.59,8.06,1.22
2302,麗正,58.33,3.14,0.62
2303,聯電,7.76,7.52,0.88
2305,全友,-,0.0,0.96
2308,台達電,15.84,4.95,3.14
2311,日月光,11.01,5.22,2.22
2312,金寶,27.65,1.06,0.69
2313,華通,38.16,0.0,1.18
2314,台揚,-,0.0,1.52
2315,神達,-,1.17,0.67
2316,楠梓電,17.79,0.0,1.33
2317,鴻海,13.14,1.5,1.95
2321,東訊,-,0.0,0.96
2323,中環,-,0.0,0.55
2324,仁寶,8.25,7.94,1.31
2325,矽品,22.26,4.38,1.85
2327,國巨*,9.13,0.64,1.06
2328,廣宇,70.83,1.18,1.49
2329,華泰,-,0.0,1.21
2330,台積電,11.88,3.98,3.21
2331,精英,-,0.0,0.57
2332,友訊,13.88,3.83,1.14
2337,旺宏,8.32,9.55,1.3
2338,光罩,17.94,5.98,0.85
2340,台亞,15.00,1.29,1.37
2342,茂矽,-,0.0,1.12
2344,華邦電,10.13,0.0,0.89
2345,智邦,10.73,9.27,1.37
2347,聯強,18.73,3.31,2.75
2348,海悅,-,0.0,3.13
2349,錸德,-,0.0,0.75
2351,順德,9.65,5.01,1.6
2352,佳世達,35.12,4.64,1.21
2353,宏碁,10.54,7.1,1.42
2354,鴻準,17.19,1.15,2.86
2355,敬鵬,8.90,5.42,0.87
2356,英業達,15.10,6.56,1.1
2357,華碩,11.75,5.68,1.65
2358,廷鑫,72.78,0.0,1.24
2359,所羅門,19.10,2.34,0.62
2360,致茂,17.84,4.55,4.2
2361,鴻友,2.18,0.0,0.79
2362,藍天,43.36,1.8,4.69
2363,矽統,-,1.1,0.92
2364,倫飛,-,0.0,0.99
2365,昆盈,15.66,1.27,1.29
2367,燿華,19.66,1.0,1.38
2368,金像電,45.36,1.18,0.79
2369,菱生,11.31,5.06,1.41
2371,大同,-,0.0,0.99
2373,震旦行,22.23,3.86,2.78
2374,佳能,8.54,7.87,1.65
2375,凱美,-,0.0,0.74
2376,技嘉,10.67,7.89,0.95
2377,微星,-,3.41,0.64
2379,瑞昱,23.93,4.23,1.75
2380,虹光,34.55,2.11,1.01
2382,廣達,13.79,5.29,2.27
2383,台光電,7.31,6.98,1.56
2384,勝華,16.64,0.0,1.47
2385,群光,9.67,7.45,1.83
2387,精元,8.95,5.28,1.43
2388,威盛,80.00,0.0,2.71
2390,云辰,-,0.0,0.78
2392,正崴,16.20,3.59,1.69
2393,億光,14.52,4.67,2.06
2395,研華,14.09,3.63,3.39
2397,友通,19.26,9.05,1.19
2399,映泰,11.75,7.41,1.1
2401,凌陽,33.46,4.6,0.84
2402,毅嘉,100.00,0.0,0.89
2404,漢唐,9.15,9.28,2.01
2405,輔信,-,0.0,0.83
2406,國碩,10.37,6.66,1.77
2408,南亞科,-,0.0,1.89
2409,友達,-,1.79,0.78
2412,中華電,15.84,5.7,2.0
2413,環科,15.38,3.07,0.88
2414,精技,12.14,7.88,1.1
2415,錩新,72.65,0.0,0.96
2417,圓剛,14.45,8.17,1.64
2419,仲琦,12.84,3.89,1.45
2420,新巨,13.24,6.47,1.83
2421,建準,12.05,7.72,1.67
2423,固緯,12.56,5.15,1.59
2424,隴華,-,0.0,1.83
2425,承啟,-,0.0,1.0
2426,鼎元,39.38,1.64,1.43
2427,三商電,62.80,0.0,1.44
2428,興勤,9.66,5.44,1.82
2429,銘旺科,-,0.0,0.38
2430,燦坤,9.75,7.81,2.04
2431,聯昌,21.52,5.28,0.92
2433,互盛電,11.90,7.41,1.09
2434,統懋,-,0.0,0.84
2436,偉詮電,27.95,3.68,1.67
2437,旺詮,9.26,9.97,1.46
2438,翔耀,-,0.0,0.87
2439,美律,13.83,7.58,1.52
2440,太空梭,48.73,0.0,0.72
2441,超豐,11.00,7.55,1.31
2442,新美齊,4.25,12.38,0.79
2443,昶虹,-,0.0,0.43
2444,兆勁,-,0.0,1.24
2448,晶電,14.97,5.03,1.59
2449,京元電子,12.31,6.67,0.93
2450,神腦,26.41,2.95,6.74
2451,創見,18.76,3.68,1.94
2453,凌群,24.72,0.0,0.86
2454,聯發科,14.55,6.54,2.92
2455,全新,27.99,2.71,3.91
2456,奇力新,11.78,5.04,1.43
2457,飛宏,9.04,6.51,2.41
2458,義隆,25.38,2.46,2.47
2459,敦吉,8.88,7.04,1.23
2460,建通,14.50,5.48,1.31
2461,光群雷,-,1.33,0.86
2462,良得電,10.77,6.25,1.8
2464,盟立,9.71,7.81,1.85
2465,麗臺,14.59,0.0,1.35
2466,冠西電,103.57,0.0,2.56
2467,志聖,10.24,7.26,1.62
2468,華經,16.80,4.84,0.92
2471,資通,16.83,4.15,1.8
2472,立隆電,19.09,2.73,1.37
2473,思源,16.63,3.33,1.76
2474,可成,21.81,2.14,3.49
2475,華映,-,0.0,0.56
2476,鉅祥,12.32,5.07,1.31
2477,美隆電,15.25,5.25,1.11
2478,大毅,13.66,5.61,1.53
2480,敦陽科,13.29,6.48,1.38
2481,強茂,10.63,3.57,1.51
2482,連宇,30.20,0.0,1.12
2483,百容,13.33,4.44,0.89
2484,希華,79.74,1.65,0.85
2485,兆赫,14.37,5.47,2.11
2486,一詮,15.45,5.19,1.14
2488,漢平,11.03,7.5,0.85
2489,瑞軒,10.10,8.37,1.28
2491,吉祥全,4.20,0.0,0.53
