102年08月06日 個股日本益比、殖利率及股價淨值比,102年08月06日 個股日本益比、殖利率及股價淨值比,102年08月06日 個股日本益比、殖利率及股價淨值比,102年08月06日 個股日本益比、殖利率及股價淨值比,102年08月06日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,17.50,5.22,1.25
1102,亞泥,20.59,5.16,1.37
1103,嘉泥,-,0.0,0.65
1104,環泥,14.56,4.16,0.8
1108,幸福,25.35,0.0,0.74
1109,信大,40.00,3.65,0.72
1110,東泥,215.00,0.66,1.0
1201,味全,35.41,1.07,3.55
1203,味王,28.15,1.27,1.42
1210,大成,19.82,4.36,1.23
1213,大飲,85.40,0.0,1.71
1215,卜蜂,9.56,5.23,0.73
1216,統一,23.25,3.21,3.59
1217,愛之味,73.93,0.0,0.97
1218,泰山,-,0.0,1.49
1219,福壽,-,2.0,1.24
1220,台榮,14.14,3.72,0.9
1225,福懋油,32.75,3.05,1.08
1227,佳格,22.19,3.88,4.84
1229,聯華,10.19,5.2,0.8
1231,聯華食,16.21,3.77,2.67
1232,大統益,17.96,4.67,3.06
1233,天仁,18.12,4.92,2.8
1234,黑松,2.40,6.85,0.96
1235,興泰,-,0.0,1.44
1236,宏亞,14.16,2.6,1.91
1301,台塑,30.32,2.11,1.97
1303,南亞,48.46,0.63,1.97
1304,台聚,16.51,4.69,1.25
1305,華夏,9.61,5.45,1.34
1307,三芳,12.91,6.18,1.41
1308,亞聚,21.64,4.32,1.15
1309,台達化,-,0.0,0.97
1310,台苯,-,0.0,2.12
1312,國喬,9.71,5.39,1.15
1313,聯成,18.63,6.39,0.95
1314,中石化,-,3.31,1.03
1315,達新,38.72,3.49,0.86
1316,上曜,-,0.0,1.25
1319,東陽,28.76,1.4,1.59
1321,大洋,-,0.0,1.62
1323,永裕,16.28,3.15,2.29
1324,地球,25.40,2.5,1.19
1325,恆大,24.48,2.39,1.06
1326,台化,36.36,1.25,1.81
1337,再生-KY,10.01,6.19,1.72
1338,廣華-KY,16.14,3.5,1.16
1339,昭輝,13.95,3.53,1.73
1402,遠東新,22.02,4.51,1.48
1409,新纖,20.20,3.23,0.71
1410,南染,15.83,5.7,1.4
1413,宏洲,-,0.0,0.61
1414,東和,20.50,4.21,0.61
1416,廣豐,5.10,6.41,0.87
1417,嘉裕,69.31,5.55,0.75
1418,東華,-,0.0,0.75
1419,新紡,75.98,1.29,1.67
1423,利華,-,0.0,0.48
1432,大魯閣,5.73,10.9,2.18
1434,福懋,18.94,3.62,0.94
1435,中福,588.00,0.0,0.86
1436,華友聯,-,0.0,1.58
1437,勤益控,-,0.0,0.63
1438,三地開發,29.29,0.0,1.0
1439,雋揚,-,3.41,0.64
1440,南紡,21.25,2.08,0.92
1441,大東,26.43,2.16,0.74
1442,名軒,15.82,3.17,2.09
1443,立益物流,-,0.0,0.52
1444,力麗,19.35,5.74,0.84
1445,大宇,35.09,3.72,0.59
1446,宏和,-,1.06,1.98
1447,力鵬,51.52,0.0,0.89
1449,佳和,-,0.0,5.0
1451,年興,17.88,5.31,1.04
1452,宏益,15.03,5.2,0.63
1453,大將,6.07,5.71,0.83
1454,台富,-,2.75,0.61
1455,集盛,-,0.0,0.83
1456,怡華,-,0.0,8.65
1457,宜進,-,0.0,0.57
1459,聯發,-,1.2,0.72
1460,宏遠,30.38,0.0,0.8
1463,強盛新,-,0.0,1.26
1464,得力,33.31,2.07,0.86
1465,偉全,15.51,7.33,0.69
1466,聚隆,19.26,5.14,1.17
1467,南緯,12.52,2.83,1.17
1468,昶和,-,0.0,1.26
1469,理隆,37.23,0.0,0.78
1470,大統新創,98.67,0.0,1.43
1471,首利,-,0.0,0.82
1472,三洋實業,-,0.0,2.84
1473,台南,19.54,2.75,1.25
1474,弘裕,-,1.04,0.75
1475,業旺,-,0.0,1.33
1476,儒鴻,28.51,2.25,7.92
1477,聚陽,22.29,3.83,5.17
1503,士電,20.00,2.86,0.94
1504,東元,18.13,3.17,1.48
1506,正道,-,0.0,1.67
1507,永大,18.31,3.17,3.08
1512,瑞利,28.31,0.0,0.66
1513,中興電,15.50,5.81,1.08
1514,亞力,17.06,5.43,0.68
1515,力山,25.88,0.0,0.93
1516,川飛,-,0.0,1.81
1517,利奇,11.79,4.71,1.05
1519,華城,24.73,1.81,1.24
1521,大億,12.77,7.99,2.04
1522,堤維西,-,0.0,0.97
1524,耿鼎,-,0.0,0.69
1525,江申,9.77,4.18,1.02
1526,日馳,17.67,0.0,0.89
1527,鑽全,13.05,1.74,1.72
1528,恩德,22.23,3.34,1.16
1529,樂事綠能,-,0.0,1.25
1530,亞崴,10.20,5.0,1.16
1531,高林股,13.20,4.97,1.07
1532,勤美,23.76,2.62,1.77
1533,車王電,22.62,1.31,1.17
1535,中宇,15.18,4.81,3.15
1536,和大,25.48,1.9,3.5
1537,廣隆,9.54,5.4,2.56
1538,正峰,-,0.0,1.45
1539,巨庭,26.96,0.0,1.28
1540,喬福,15.81,5.7,1.06
1541,錩泰,-,0.0,1.08
1560,中砂,14.77,5.22,2.15
1582,信錦,11.42,7.32,1.61
1583,程泰,9.90,5.08,1.34
1589,永冠-KY,14.19,5.05,0.87
1590,亞德客-KY,25.00,2.39,4.76
1603,華電,11.57,0.0,0.78
1604,聲寶,11.78,6.13,0.7
1605,華新,-,0.0,0.51
1608,華榮,9.75,6.09,0.65
1609,大亞,100.00,2.86,0.55
1611,中電,147.00,1.36,0.93
1612,宏泰,-,2.36,0.61
1613,台一,-,0.0,0.48
1614,三洋電,44.74,2.47,1.91
1615,大山,18.75,3.81,0.81
