104年09月07日 個股日本益比、殖利率及股價淨值比,104年09月07日 個股日本益比、殖利率及股價淨值比,104年09月07日 個股日本益比、殖利率及股價淨值比,104年09月07日 個股日本益比、殖利率及股價淨值比,104年09月07日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,13.96,7.43,1.13
1102,亞泥,12.97,6.68,0.79
1103,嘉泥,-,2.94,0.43
1104,環泥,10.09,5.56,0.85
1108,幸福,9.22,5.61,0.93
1109,信大,51.00,1.96,0.74
1110,東泥,77.94,1.51,0.86
1201,味全,-,0.0,1.33
1203,味王,14.66,5.13,1.11
1210,大成,15.87,5.78,0.9
1213,大飲,38.16,0.0,1.11
1215,卜蜂,7.07,10.18,0.96
1216,統一,23.70,3.3,3.27
1217,愛之味,-,0.0,0.59
1218,泰山,81.54,0.0,1.08
1219,福壽,44.85,2.43,1.24
1220,台榮,41.25,3.03,0.85
1225,福懋油,98.70,1.1,1.9
1227,佳格,20.32,3.67,4.24
1229,聯華,10.08,9.6,0.73
1231,聯華食,12.21,3.54,1.45
1232,大統益,11.73,7.03,3.6
1233,天仁,17.87,5.57,2.53
1234,黑松,24.31,3.58,0.78
1235,興泰,-,4.49,0.81
1236,宏亞,22.64,6.31,1.38
1262,綠悅-KY,10.84,2.14,1.87
1301,台塑,20.24,2.49,1.55
1303,南亞,13.73,4.04,1.48
1304,台聚,15.94,3.14,0.77
1305,華夏,15.29,1.52,1.01
1307,三芳,13.87,5.27,1.79
1308,亞聚,14.74,4.76,0.91
1309,台達化,-,0.0,0.77
1310,台苯,40.16,0.0,1.15
1312,國喬,11.80,1.83,0.9
1313,聯成,24.70,2.19,0.55
1314,中石化,12.25,0.0,0.35
1315,達新,16.92,5.0,0.59
1316,上曜,-,0.0,1.25
1319,東陽,20.67,2.67,0.97
1321,大洋,-,0.0,1.22
1323,永裕,8.54,7.69,1.31
1324,地球,19.06,2.97,0.8
1325,恆大,25.66,2.31,1.09
1326,台化,26.20,1.78,1.44
1337,再生-KY,5.83,3.07,0.35
1338,廣華-KY,8.93,4.87,1.06
1339,昭輝,23.11,2.4,2.28
1340,勝悅-KY,5.54,8.93,0.96
1402,遠東新,13.48,4.24,0.75
1409,新纖,18.64,5.24,0.54
1410,南染,14.21,4.94,1.54
1413,宏洲,-,0.0,1.11
1414,東和,-,4.48,0.48
1416,廣豐,8.58,1.87,0.87
1417,嘉裕,-,0.0,0.48
1418,東華,-,0.0,0.68
1419,新紡,-,0.81,1.62
1423,利華,-,0.0,0.44
1432,大魯閣,-,0.0,1.23
1434,福懋,14.02,4.9,0.94
1435,中福,-,0.0,0.62
1436,華友聯,31.85,7.59,1.05
1437,勤益控,32.97,0.0,0.52
1438,三地開發,24.71,0.0,0.78
1439,雋揚,201.67,4.13,0.56
1440,南紡,26.63,1.95,0.92
1441,大東,-,0.0,0.77
1442,名軒,6.97,11.14,0.87
1443,立益物流,-,0.0,0.57
1444,力麗,22.32,5.9,0.72
1445,大宇,26.80,3.2,0.67
1446,宏和,-,1.45,1.57
1447,力鵬,32.56,6.14,0.63
1449,佳和,-,0.0,0.87
1451,年興,20.00,9.38,0.84
1452,宏益,11.31,3.45,1.62
1453,大將,16.45,0.0,0.75
1454,台富,12.85,3.94,0.84
1455,集盛,24.64,1.93,0.84
1456,怡華,-,0.0,1.42
1457,宜進,8.24,2.14,0.93
1459,聯發,11.88,4.25,1.17
1460,宏遠,14.09,5.34,1.24
1463,強盛新,22.77,3.58,1.27
1464,得力,5.47,5.96,1.61
1465,偉全,17.78,6.6,0.86
1466,聚隆,117.92,3.53,0.86
1467,南緯,22.71,4.59,0.99
1468,昶和,-,0.0,1.26
1469,理隆,310.00,0.0,0.82
1470,大統新創,25.87,3.68,1.51
1471,首利,-,0.0,0.37
1472,三洋實業,-,0.0,2.32
1473,台南,26.18,6.87,0.88
1474,弘裕,12.83,3.39,0.64
1475,業旺,-,0.0,1.34
1476,儒鴻,39.34,1.53,15.18
1477,聚陽,27.44,2.77,6.89
1503,士電,16.41,3.75,1.01
1504,東元,14.62,4.4,1.05
1506,正道,64.77,0.0,1.39
1507,永大,10.06,5.87,1.87
1512,瑞利,-,0.0,0.42
1513,中興電,9.91,7.62,0.92
1514,亞力,11.01,5.92,0.58
1515,力山,13.21,0.0,0.85
1516,川飛,5.61,0.0,1.8
1517,利奇,12.03,4.83,0.68
1519,華城,11.67,4.29,1.19
1521,大億,12.14,6.11,3.33
1522,堤維西,9.92,5.6,1.03
1524,耿鼎,-,0.0,0.49
1525,江申,12.34,2.27,1.38
1526,日馳,12.02,0.0,1.11
1527,鑽全,8.69,6.88,2.45
1528,恩德,-,1.13,0.67
1529,樂事綠能,-,0.0,3.08
1530,亞崴,10.50,8.03,1.04
1531,高林股,20.24,4.71,0.78
1532,勤美,11.60,6.01,0.84
1533,車王電,28.29,1.16,1.89
1535,中宇,10.83,7.69,2.21
1536,和大,27.92,2.09,7.39
1537,廣隆,14.33,5.39,3.55
1538,正峰,-,0.0,0.57
1539,巨庭,14.55,2.64,2.6
1540,喬福,7.62,9.38,0.94
1541,錩泰,13.61,5.28,2.61
1558,伸興,9.35,7.09,2.03
1560,中砂,10.59,8.82,1.84
1568,倉佑,15.14,3.12,1.17
1582,信錦,8.07,10.14,1.3
1583,程泰,9.16,5.82,1.82
1589,永冠-KY,19.15,3.36,2.33
1590,亞德客-KY,17.61,3.42,2.87
1592,英瑞-KY,17.31,3.75,0.91
1603,華電,9.24,0.0,0.52
1604,聲寶,9.38,8.33,0.78
1605,華新,11.55,0.0,0.43
1608,華榮,-,0.0,0.42
1609,大亞,-,0.0,0.37
1611,中電,-,0.0,0.63
1612,宏泰,18.85,7.76,0.54
1613,台一,-,0.0,0.39
1614,三洋電,24.08,3.22,1.24
1615,大山,66.00,3.03,0.77
