99年01月18日 個股日本益比、殖利率及股價淨值比,99年01月18日 個股日本益比、殖利率及股價淨值比,99年01月18日 個股日本益比、殖利率及股價淨值比,99年01月18日 個股日本益比、殖利率及股價淨值比,99年01月18日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,18.79,3.86,1.46
1102,亞泥,14.54,6.1,1.44
1103,嘉泥,39.44,0.0,0.76
1104,環泥,72.80,0.0,0.91
1108,幸福,-,0.0,0.86
1109,信大,37.07,1.86,0.74
1110,東泥,134.44,0.0,0.82
1201,味全,32.80,0.0,3.85
1203,味王,5.61,3.48,1.48
1210,大成,16.50,4.82,1.76
1213,大飲,-,0.0,0.91
1215,卜蜂,21.01,4.22,1.34
1216,統一,24.64,2.37,2.27
1217,愛之味,31.83,0.0,1.23
1218,泰山,-,0.0,1.17
1219,福壽,80.88,0.0,1.06
1220,台榮,-,0.0,1.33
1225,福懋油,-,0.0,1.4
1227,佳格,14.84,3.38,2.54
1229,聯華,75.00,3.64,0.88
1231,聯華食,12.22,4.98,0.94
1232,大統益,13.46,6.23,2.3
1233,天仁,20.38,3.71,2.69
1234,黑松,31.75,1.57,1.07
1235,興泰,-,0.88,2.36
1236,宏亞,12.34,5.59,1.28
1301,台塑,82.12,3.58,2.03
1303,南亞,-,1.71,2.11
1304,台聚,29.59,0.0,1.37
1305,華夏,-,0.0,1.25
1307,三芳,13.45,4.09,2.4
1308,亞聚,15.97,3.37,1.29
1309,台達化,-,0.0,1.27
1310,台苯,54.17,0.0,1.8
1312,國喬,-,0.0,1.51
1313,聯成,-,1.07,1.08
1314,中石化,-,0.0,1.09
1315,達新,43.04,4.15,0.94
1316,上曜,46.05,0.0,0.75
1319,東陽,24.38,1.12,2.5
1321,大洋,-,0.0,2.15
1323,永裕,17.62,3.18,1.33
1324,地球,27.26,0.44,1.81
1325,恆大,19.03,2.27,1.75
1326,台化,-,1.71,1.84
1402,遠東新,38.67,2.46,2.14
1409,新纖,120.00,0.0,1.0
1410,南染,470.00,0.0,1.49
1413,宏洲,-,0.0,0.8
1414,東和,-,0.0,0.86
1416,廣豐,-,0.0,1.26
1417,嘉裕,42.09,0.0,0.89
1418,東華,34.00,0.0,1.55
1419,新紡,274.29,0.0,2.26
1423,利華,-,0.0,0.67
1432,大魯閣,-,0.0,0.78
1434,福懋,-,5.88,0.86
1435,中福,-,0.0,1.17
1436,華友聯,-,0.0,0.89
1437,勤益控,-,0.0,1.4
1438,三地開發,-,0.0,18.33
1439,雋揚,124.52,0.0,2.62
1440,南紡,-,0.0,0.91
1441,大東,-,0.0,1.19
1442,名軒,17.31,5.73,1.71
1443,立益物流,-,0.0,0.59
1444,力麗,-,0.0,0.94
1445,大宇,46.00,2.17,0.72
1446,宏和,44.78,0.0,0.74
1447,力鵬,-,0.0,1.56
1449,佳和,-,0.0,0.71
1451,年興,16.20,2.64,0.95
1452,宏益,77.08,0.0,0.67
1453,大將,-,0.0,0.93
1454,台富,-,2.7,0.67
1455,集盛,-,0.0,1.23
1456,怡華,-,0.0,0.47
1457,宜進,-,0.0,0.7
1459,聯發,-,0.0,1.02
1460,宏遠,-,0.0,0.68
1463,強盛新,-,0.0,1.28
1464,得力,-,0.0,0.63
1465,偉全,-,4.89,0.64
1466,聚隆,-,0.0,1.09
1467,南緯,-,0.0,0.84
1468,昶和,-,0.0,1.06
1469,理隆,-,0.0,0.85
1470,大統新創,15.81,0.0,1.03
1471,首利,-,0.0,3.45
1472,三洋實業,-,0.0,0.75
1473,台南,28.06,4.42,1.29
1474,弘裕,52.93,0.0,0.58
1475,業旺,-,0.0,1.88
1476,儒鴻,10.19,2.8,1.38
1477,聚陽,17.49,3.31,2.76
1503,士電,6.66,1.46,1.38
1504,東元,19.86,3.55,0.74
1506,正道,-,0.0,2.06
1507,永大,12.71,3.8,1.15
1512,瑞利,-,0.0,0.91
1513,中興電,24.06,4.3,1.33
1514,亞力,-,0.0,1.33
1515,力山,-,0.0,1.26
1516,川飛,-,0.0,2.15
1517,利奇,16.17,5.34,1.11
1519,華城,15.17,8.48,2.49
1521,大億,22.29,2.23,2.57
1522,堤維西,27.19,2.25,1.45
1523,開億,457.14,1.25,1.45
1524,耿鼎,-,2.03,1.14
1525,江申,22.86,1.5,1.91
1526,日馳,-,0.0,1.17
1527,鑽全,18.73,3.52,2.31
1528,恩德,-,1.16,0.91
1529,樂事綠能,-,0.0,0.86
1530,亞崴,57.85,4.07,1.82
1531,高林股,67.22,3.86,0.91
1532,勤美,5.03,0.84,1.43
1533,車王電,-,0.0,1.45
1535,中宇,14.79,4.12,2.84
1536,和大,-,0.0,1.81
1537,廣隆,19.47,0.9,1.86
1538,正峰,-,5.02,3.8
1539,巨庭,-,0.0,0.75
1540,喬福,10.19,9.12,2.1
1541,錩泰,9.72,0.0,1.64
1560,中砂,-,2.46,2.16
1582,信錦,14.83,3.86,2.87
1583,程泰,-,3.23,1.5
1603,華電,12.59,0.0,1.17
1604,聲寶,3.12,0.0,0.7
1605,華新,-,0.0,0.7
1608,華榮,-,0.0,1.09
1609,大亞,-,0.0,0.75
1611,中電,87.04,2.55,1.7
1612,宏泰,116.15,1.72,1.0
1613,台一,-,0.0,0.94
1614,三洋電,45.67,0.91,2.02
1615,大山,27.60,1.81,1.08
1616,億泰,-,0.0,0.73
1617,榮星,-,0.0,0.68
1618,合機,-,0.86,0.58
1701,中化,50.43,0.86,1.64
1702,南僑,31.30,0.0,3.34
