102年11月28日 個股日本益比、殖利率及股價淨值比,102年11月28日 個股日本益比、殖利率及股價淨值比,102年11月28日 個股日本益比、殖利率及股價淨值比,102年11月28日 個股日本益比、殖利率及股價淨值比,102年11月28日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,18.18,4.13,1.59
1102,亞泥,21.20,4.87,1.52
1103,嘉泥,51.83,0.0,0.66
1104,環泥,19.17,2.7,1.24
1108,幸福,17.76,0.0,0.76
1109,信大,23.44,3.38,0.79
1110,東泥,107.81,0.58,1.14
1201,味全,26.72,1.23,2.99
1203,味王,20.53,1.2,1.48
1210,大成,22.35,4.51,1.20
1213,大飲,60.65,0.0,1.47
1215,卜蜂,10.68,5.13,0.87
1216,統一,20.08,3.79,3.28
1217,愛之味,-,0.0,0.88
1218,泰山,-,0.0,1.35
1219,福壽,-,2.0,1.28
1220,台榮,20.50,4.07,0.83
1225,福懋油,-,3.53,0.91
1227,佳格,27.99,3.93,5.70
1229,聯華,11.54,5.17,0.83
1231,聯華食,16.58,5.36,2.06
1232,大統益,19.10,4.54,3.32
1233,天仁,19.49,5.02,2.95
1234,黑松,1.93,6.88,0.84
1235,興泰,-,0.0,1.44
1236,宏亞,15.73,2.6,1.97
1301,台塑,27.45,2.07,1.96
1303,南亞,25.43,0.62,1.91
1304,台聚,36.25,4.93,1.26
1305,華夏,10.61,5.71,1.33
1307,三芳,13.80,6.01,1.54
1308,亞聚,29.05,4.1,1.27
1309,台達化,37.81,0.0,0.95
1310,台苯,15.86,0.0,2.01
1312,國喬,14.30,4.26,1.41
1313,聯成,29.38,7.09,0.89
1314,中石化,-,3.69,0.98
1315,達新,46.11,3.44,0.84
1316,上曜,-,0.0,1.35
1319,東陽,23.04,1.28,1.72
1321,大洋,-,0.0,1.51
1323,永裕,16.48,2.74,2.63
1324,地球,21.40,2.75,1.09
1325,恆大,27.12,2.27,1.12
1326,台化,19.31,1.14,1.90
1337,再生-KY,12.21,5.85,2.03
1338,廣華-KY,25.98,2.74,1.58
1339,昭輝,13.71,3.53,1.75
1402,遠東新,25.64,4.4,1.59
1409,新纖,15.30,3.12,0.70
1410,南染,19.91,5.48,1.51
1413,宏洲,-,0.0,0.69
1414,東和,16.27,3.71,0.70
1416,廣豐,75.40,5.31,1.03
1417,嘉裕,-,5.9,0.75
1418,東華,-,0.0,0.84
1419,新紡,64.92,1.26,1.66
1423,利華,-,0.0,0.55
1432,大魯閣,4.65,18.87,1.79
1434,福懋,35.19,2.63,1.30
1435,中福,-,0.0,0.80
1436,華友聯,-,0.0,1.56
1437,勤益控,-,0.0,0.67
1438,三地開發,27.00,0.0,1.00
1439,雋揚,-,3.28,0.68
1440,南紡,26.67,1.34,1.41
1441,大東,41.88,1.99,0.84
1442,名軒,6.01,3.14,1.77
1443,立益物流,-,0.0,0.74
1444,力麗,12.53,5.5,0.87
1445,大宇,20.40,3.5,0.62
1446,宏和,-,0.89,2.40
1447,力鵬,9.61,0.0,1.09
1449,佳和,-,0.0,3.25
1451,年興,18.80,4.17,1.30
