105年09月06日 個股日本益比、殖利率及股價淨值比,105年09月06日 個股日本益比、殖利率及股價淨值比,105年09月06日 個股日本益比、殖利率及股價淨值比,105年09月06日 個股日本益比、殖利率及股價淨值比,105年09月06日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,27.99,3.55,1.35
1102,亞泥,50.26,3.84,0.79
1103,嘉泥,130.29,1.1,0.50
1104,環泥,9.25,4.57,0.94
1108,幸福,10.74,9.2,0.80
1109,信大,51.25,1.95,0.73
1110,東泥,40.39,1.3,1.02
1201,味全,-,0.0,1.84
1203,味王,20.14,4.68,1.22
1210,大成,13.47,2.61,1.31
1213,大飲,47.35,6.21,1.20
1215,卜蜂,10.83,5.19,1.82
1216,統一,22.90,3.42,3.62
1217,愛之味,46.76,0.0,0.74
1218,泰山,18.89,0.0,1.47
1219,福壽,29.71,1.65,1.27
1220,台榮,11.10,4.5,0.92
1225,福懋油,15.68,1.98,3.60
1227,佳格,22.80,3.41,4.77
1229,聯華,13.95,6.84,0.93
1231,聯華食,10.36,5.51,1.59
1232,大統益,13.69,6.23,3.88
1233,天仁,16.13,5.39,2.52
1234,黑松,11.72,4.64,0.74
1235,興泰,6.33,0.0,0.62
1236,宏亞,45.71,3.65,1.11
1256,鮮活果汁-KY,22.47,2.5,5.12
1262,綠悅-KY,12.66,3.53,2.14
1301,台塑,15.69,4.52,1.84
1303,南亞,16.93,5.34,1.59
1304,台聚,13.49,3.5,0.86
1305,華夏,9.77,6.17,1.39
1307,三芳,11.50,5.43,1.71
1308,亞聚,16.78,4.46,1.01
1309,台達化,-,0.0,0.74
1310,台苯,10.80,6.17,1.38
1312,國喬,12.27,4.94,0.90
1313,聯成,-,2.05,0.64
1314,中石化,-,0.0,0.34
1315,達新,17.52,4.52,0.69
1316,上曜,-,0.0,1.54
1319,東陽,16.89,2.15,2.12
1321,大洋,197.31,0.0,1.14
1323,永裕,10.92,4.68,1.80
1324,地球,12.05,3.32,0.91
1325,恆大,15.04,3.58,1.06
1326,台化,14.39,4.19,1.75
1337,再生-KY,8.81,2.7,0.47
1338,廣華-KY,13.52,3.9,1.58
1339,昭輝,9.95,4.57,1.13
1340,勝悅-KY,7.67,1.61,1.23
1402,遠東新,31.00,4.03,0.70
1409,新纖,16.94,2.95,0.55
1410,南染,14.61,5.3,1.53
1413,宏洲,-,0.0,1.01
1414,東和,59.50,3.36,0.43
1416,廣豐,5.80,5.91,1.02
1417,嘉裕,-,0.0,0.47
1418,東華,-,0.0,1.24
1419,新紡,86.67,0.9,1.65
1423,利華,-,0.0,0.44
1432,大魯閣,-,0.0,1.37
1434,福懋,19.07,3.91,0.95
1435,中福,-,0.0,0.58
1436,華友聯,358.64,2.53,1.21
1437,勤益控,8.82,0.0,0.60
1438,三地開發,-,0.0,0.77
1439,雋揚,-,3.25,0.73
1440,南紡,25.90,3.47,0.86
1441,大東,-,0.0,0.97
1442,名軒,14.08,10.0,1.01
1443,立益物流,-,0.0,0.58
1444,力麗,32.00,5.79,0.76
1445,大宇,14.97,5.22,0.70
1446,宏和,-,1.67,1.42
1447,力鵬,-,0.0,0.65
1449,佳和,-,0.0,0.70
1451,年興,9.34,6.28,0.98
1452,宏益,14.68,7.91,1.31
1453,大將,-,2.47,0.71
1454,台富,15.19,5.68,0.70
1455,集盛,-,2.36,0.70
1456,怡華,6.54,0.0,0.80
1457,宜進,24.39,6.0,0.68
1459,聯發,-,2.41,0.83
1460,宏遠,13.90,5.28,1.43
1463,強盛新,23.78,3.98,1.51
1464,得力,21.45,7.76,1.88
1465,偉全,14.89,6.43,0.79
1466,聚隆,-,0.0,0.81
1467,南緯,256.00,0.0,1.23
1468,昶和,-,0.0,1.37
1469,理隆,-,0.0,0.88
1470,大統新創,26.01,3.12,1.77
1471,首利,-,0.0,0.52
1472,三洋實業,33.57,0.0,2.66
1473,台南,16.95,4.19,1.05
1474,弘裕,12.38,4.81,0.74
1475,業旺,5.28,0.0,1.39
1476,儒鴻,26.30,2.73,8.03
1477,聚陽,14.62,6.43,3.68
1503,士電,15.66,3.85,0.96
1504,東元,16.89,2.89,1.13
1506,正道,52.41,0.0,1.47
1507,永大,10.69,5.88,1.64
1512,瑞利,-,0.0,0.67
1513,中興電,12.03,5.62,1.02
1514,亞力,11.74,4.81,0.74
1515,力山,21.39,2.96,1.35
1516,川飛,74.22,10.82,1.62
1517,利奇,24.22,4.59,0.73
1519,華城,17.11,3.69,1.35
1521,大億,13.91,6.0,3.82
1522,堤維西,11.24,4.09,1.94
1524,耿鼎,9.70,0.0,1.01
1525,江申,18.38,1.45,2.76
1526,日馳,7.51,2.7,1.17
1527,鑽全,10.42,3.03,4.28
1528,恩德,1015.00,0.99,0.78
1529,樂事綠能,-,0.0,4.12
1530,亞崴,9.57,3.62,0.97
1531,高林股,24.41,3.61,0.78
1532,勤美,11.58,6.74,1.03
1533,車王電,27.69,1.11,1.93
1535,中宇,14.51,6.54,1.77
1536,和大,31.61,1.97,10.45
1537,廣隆,14.11,4.92,4.00
1538,正峰,4.60,0.0,0.66
1539,巨庭,8.29,3.89,1.99
1540,喬福,43.38,6.78,0.90
1541,錩泰,11.71,5.59,4.07
1558,伸興,10.72,5.99,2.35
1560,中砂,15.47,6.78,2.20
1568,倉佑,22.59,2.64,2.66
1582,信錦,9.78,8.46,1.57
1583,程泰,10.63,2.77,1.44
1589,永冠-KY,14.40,4.86,2.10
1590,亞德客-KY,26.97,1.65,4.24
1592,英瑞-KY,17.61,1.6,2.02
1603,華電,6.93,3.76,0.57
1604,聲寶,11.02,5.83,1.20
1605,華新,11.82,1.92,0.58
1608,華榮,-,0.0,0.43
1609,大亞,-,0.0,0.41
1611,中電,20.49,0.0,0.62
1612,宏泰,208.75,3.11,0.60
1613,台一,-,0.0,0.62
1614,三洋電,18.05,3.38,1.23
1615,大山,32.58,2.97,0.78
1616,億泰,-,0.0,0.52
1617,榮星,14.20,4.69,0.58
1618,合機,9.26,4.29,0.50
1626,艾美特-KY,98.89,0.0,1.13
1701,中化,14.84,3.31,0.99
1702,南僑,15.03,3.74,3.22
1704,榮化,3.07,3.81,1.36
1707,葡萄王,28.04,2.27,9.66
1708,東鹼,19.07,3.88,0.94
1709,和益,8.93,7.26,1.08
1710,東聯,-,2.48,1.26
1711,永光,17.72,4.95,1.36
1712,興農,10.23,3.88,1.00
1713,國化,27.78,2.73,1.02
1714,和桐,17.93,4.08,0.62
1715,萬洲,22.77,4.77,0.67
1717,長興,11.38,6.63,1.69
1718,中纖,-,7.91,0.41
1720,生達,17.62,4.7,1.64
1721,三晃,23.92,0.0,1.48
1722,台肥,16.25,4.9,0.82
1723,中碳,25.54,4.21,4.18
1724,台硝,7.64,6.23,1.06
1725,元禎,11.13,6.09,0.95
1726,永記,12.24,5.0,1.58
1727,中華化,14.88,3.95,1.00
1729,必翔,-,0.0,4.68
1730,花仙子,12.71,5.41,2.02
1731,美吾華,26.53,3.85,1.03
1732,毛寶,-,0.0,1.34
1733,五鼎,14.09,5.02,2.40
1734,杏輝,135.53,2.33,1.33
1735,日勝化,11.34,8.16,0.87
1736,喬山,19.35,2.03,1.79
1737,臺鹽,17.43,3.8,1.01
1762,中化生,20.21,5.12,1.31
1773,勝一,10.26,6.32,1.82
1776,展宇,12.55,6.81,1.38
1783,和康生,-,0.0,2.25
1786,科妍,85.71,0.83,3.36
1789,神隆,41.29,1.68,3.06
1802,台玻,-,0.0,0.83
1805,寶徠,4.50,8.82,0.57
1806,冠軍,57.08,0.0,0.41
1808,潤隆,8.05,14.54,1.84
1809,中釉,17.79,1.61,0.66
1810,和成,72.45,2.51,0.55
1817,凱撒衛,11.09,5.37,1.87
1902,台紙,34.17,0.0,0.69
1903,士紙,-,0.0,2.68
1904,正隆,13.22,5.22,0.65
1905,華紙,15.08,6.74,0.62
1906,寶隆,14.81,1.28,0.53
1907,永豐餘,102.44,3.25,0.45
1909,榮成,10.61,6.41,0.88
2002,中鋼,70.47,2.22,1.20
2006,東和鋼鐵,13.26,5.88,0.82
2007,燁興,-,0.0,0.84
2008,高興昌,9.86,0.0,0.64
2009,第一銅,-,0.0,0.87
2010,春源,8.50,4.63,0.67
2012,春雨,22.17,3.76,1.04
2013,中鋼構,30.00,2.35,0.98
2014,中鴻,14.58,0.0,1.29
2015,豐興,12.27,6.12,1.50
2017,官田鋼,-,0.0,0.73
2020,美亞,-,0.0,1.11
2022,聚亨,-,0.0,0.52
2023,燁輝,68.33,0.0,0.66
2024,志聯,14.44,4.16,0.65
2025,千興,-,0.0,0.50
2027,大成鋼,-,4.94,1.17
2028,威致,-,0.0,1.34
2029,盛餘,39.10,3.82,0.99
2030,彰源,-,0.0,0.85
2031,新光鋼,-,3.47,1.06
2032,新鋼,36.25,1.97,0.81
2033,佳大,49.94,0.0,0.78
2034,允強,12.78,6.67,1.18
2038,海光,-,0.0,0.42
2049,上銀,36.96,1.35,3.41
2059,川湖,20.53,2.6,4.83
2062,橋椿,9.99,2.28,1.39
2069,運錩,22.07,3.31,0.91
2101,南港,22.65,0.68,2.03
2102,泰豐,14.18,2.88,0.62
2103,台橡,36.17,3.62,1.56
2104,國際中橡,13.68,4.55,0.87
2105,正新,15.42,4.41,2.58
2106,建大,12.19,4.74,2.10
2107,厚生,13.89,5.8,0.63
2108,南帝,8.70,10.85,1.51
2109,華豐,34.84,3.59,0.90
2114,鑫永銓,13.20,6.18,2.65
2115,六暉-KY,16.01,3.75,2.22
2201,裕隆,14.03,3.19,0.62
2204,中華,10.19,6.26,0.67
2206,三陽工業,6.74,4.61,1.21
2207,和泰車,20.09,3.29,5.20
2208,台船,36.10,3.38,0.82
2227,裕日車,14.64,6.16,3.04
2228,劍麟,24.34,1.93,5.24
2231,為升,27.65,2.6,13.76
2236,百達-KY,20.17,1.94,2.14
2239,英利-KY,13.10,1.97,2.56
2301,光寶科,14.36,4.61,1.54
2302,麗正,25.71,0.32,0.60
2303,聯電,18.65,4.85,0.66
2305,全友,3.24,0.0,0.82
2308,台達電,23.62,2.86,3.92
2311,日月光,14.68,4.13,1.99
2312,金寶,12.66,2.52,0.97
2313,華通,9.06,5.93,1.04
2314,台揚,21.21,0.0,2.57
2316,楠梓電,90.22,21.69,0.73
2317,鴻海,9.17,6.27,1.28
2321,東訊,-,0.0,7.81
2323,中環,-,0.0,0.33
2324,仁寶,9.85,6.28,0.83
2325,矽品,21.31,8.07,2.33
2327,國巨*,9.36,2.97,1.52
2328,廣宇,10.70,1.39,1.27
2329,華泰,10.99,0.0,1.67
2330,台積電,16.26,3.35,3.88
2331,精英,-,13.94,0.70
