99年02月26日 個股日本益比、殖利率及股價淨值比,99年02月26日 個股日本益比、殖利率及股價淨值比,99年02月26日 個股日本益比、殖利率及股價淨值比,99年02月26日 個股日本益比、殖利率及股價淨值比,99年02月26日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,16.26,4.46,1.27
1102,亞泥,12.41,7.14,1.23
1103,嘉泥,32.44,0.0,0.62
1104,環泥,61.40,0.0,0.77
1108,幸福,-,0.0,0.7
1109,信大,33.34,2.07,0.67
1110,東泥,115.56,0.0,0.71
1201,味全,25.80,0.0,3.03
1203,味王,4.67,4.18,1.23
1210,大成,14.58,5.45,1.55
1213,大飲,-,0.0,0.82
1215,卜蜂,17.09,5.19,1.09
1216,統一,23.58,2.47,2.17
1217,愛之味,27.07,0.0,1.05
1218,泰山,-,0.0,1.01
1219,福壽,65.00,0.0,0.85
1220,台榮,-,0.0,1.02
1225,福懋油,-,0.0,1.1
1227,佳格,14.01,3.58,2.4
1229,聯華,64.55,4.23,0.76
1231,聯華食,11.48,5.3,0.89
1232,大統益,13.22,6.35,2.26
1233,天仁,20.49,3.69,2.7
1234,黑松,32.33,1.55,1.09
1235,興泰,-,0.89,2.33
1236,宏亞,12.52,5.51,1.3
1301,台塑,81.41,3.61,2.02
1303,南亞,-,1.73,2.08
1304,台聚,27.12,0.0,1.26
1305,華夏,-,0.0,1.05
1307,三芳,11.41,4.82,2.03
1308,亞聚,14.78,3.64,1.19
1309,台達化,-,0.0,1.08
1310,台苯,51.39,0.0,1.71
1312,國喬,-,0.0,1.33
1313,聯成,-,1.25,0.92
1314,中石化,-,0.0,0.96
1315,達新,39.73,4.49,0.87
1316,上曜,47.50,0.0,0.77
1319,東陽,22.88,1.2,2.35
1321,大洋,-,0.0,1.85
1323,永裕,15.23,3.68,1.15
1324,地球,21.61,0.55,1.43
1325,恆大,14.89,2.9,1.37
1326,台化,-,1.66,1.9
1402,遠東新,33.05,2.88,1.83
1409,新纖,105.00,0.0,0.87
1410,南染,353.75,0.0,1.12
1413,宏洲,-,0.0,0.68
1414,東和,-,0.0,0.66
1416,廣豐,-,0.0,1.08
1417,嘉裕,33.78,0.0,0.71
1418,東華,33.75,0.0,1.53
1419,新紡,219.29,0.0,1.81
1423,利華,-,0.0,0.55
1432,大魯閣,-,0.0,1.0
1434,福懋,-,6.29,0.8
1435,中福,-,0.0,0.93
1436,華友聯,-,0.0,0.79
1437,勤益控,-,0.0,1.14
1438,三地開發,-,0.0,19.42
1439,雋揚,130.00,0.0,2.74
1440,南紡,-,0.0,0.83
1441,大東,-,0.0,0.98
1442,名軒,15.54,6.38,1.53
1443,立益物流,-,0.0,0.45
1444,力麗,-,0.0,0.93
1445,大宇,37.50,2.67,0.58
1446,宏和,48.48,0.0,0.8
1447,力鵬,-,0.0,1.44
1449,佳和,-,0.0,0.63
1451,年興,14.53,2.94,0.85
1452,宏益,73.42,0.0,0.62
1453,大將,-,0.0,0.76
1454,台富,-,3.05,0.59
1455,集盛,-,0.0,1.16
1456,怡華,-,0.0,0.43
1457,宜進,-,0.0,0.69
1459,聯發,-,0.0,0.92
1460,宏遠,-,0.0,0.55
1463,強盛新,-,0.0,0.99
1464,得力,-,0.0,0.56
1465,偉全,-,5.34,0.58
1466,聚隆,-,0.0,1.07
1467,南緯,-,0.0,0.81
1468,昶和,-,0.0,0.99
1469,理隆,-,0.0,0.75
1470,大統新創,15.15,0.0,0.99
1471,首利,-,0.0,2.65
1472,三洋實業,-,0.0,0.63
1473,台南,27.69,4.48,1.27
1474,弘裕,45.86,0.0,0.5
1475,業旺,-,0.0,1.58
1476,儒鴻,9.45,3.02,1.28
1477,聚陽,17.49,3.31,2.76
1503,士電,6.19,1.57,1.28
1504,東元,18.03,3.91,0.67
1506,正道,-,0.0,1.81
1507,永大,11.98,4.03,1.08
1512,瑞利,-,0.0,0.69
1513,中興電,19.82,5.22,1.1
1514,亞力,-,0.0,0.99
1515,力山,-,0.0,1.07
1516,川飛,-,0.0,1.89
1517,利奇,12.59,6.86,0.87
1519,華城,12.26,10.49,2.01
1521,大億,22.39,2.22,2.58
1522,堤維西,23.98,2.55,1.28
1523,開億,416.43,1.37,1.32
1524,耿鼎,-,2.35,0.99
1525,江申,17.31,1.98,1.45
1526,日馳,-,0.0,0.98
1527,鑽全,16.03,4.11,1.98
1528,恩德,-,1.3,0.81
1529,樂事綠能,-,0.0,0.68
1530,亞崴,51.85,4.54,1.63
1531,高林股,66.48,3.9,0.9
1532,勤美,4.40,0.96,1.25
1533,車王電,-,0.0,1.22
1535,中宇,13.41,4.55,2.58
1536,和大,-,0.0,1.48
1537,廣隆,18.20,0.96,1.74
1538,正峰,-,6.52,2.92
1539,巨庭,-,0.0,0.7
1540,喬福,9.15,10.15,1.89
1541,錩泰,8.18,0.0,1.38
1560,中砂,-,2.88,1.84
1582,信錦,13.55,4.23,2.62
1583,程泰,-,3.31,1.47
1603,華電,10.14,0.0,0.94
1604,聲寶,2.50,0.0,0.56
1605,華新,-,0.0,0.59
1608,華榮,-,0.0,0.97
1609,大亞,-,0.0,0.63
1611,中電,21.24,2.91,1.42
1612,宏泰,95.77,2.09,0.83
1613,台一,-,0.0,0.79
1614,三洋電,38.33,1.08,1.69
1615,大山,23.90,2.09,0.94
1616,億泰,-,0.0,0.6
1617,榮星,-,0.0,0.61
1618,合機,-,1.07,0.46
1701,中化,41.30,1.05,1.34
1702,南僑,28.70,0.0,3.07
1704,榮化,11.44,5.41,1.61
1707,葡萄王,17.44,2.53,2.89
1708,東鹼,25.71,4.86,1.48
1709,和益,31.05,3.75,0.97
1710,東聯,47.13,3.93,1.57
1711,永光,108.40,0.74,1.98
1712,興農,18.33,6.06,1.02
1713,國化,-,0.92,0.76
1714,和桐,17.50,3.49,1.33
1715,萬洲,18.92,0.93,0.92
1716,永信,16.08,4.57,1.64
1717,長興,9.94,5.14,1.58
1718,中纖,-,0.0,0.71
1720,生達,14.60,5.87,1.54
1721,三晃,-,0.0,1.49
1722,台肥,149.23,1.86,1.92
1723,中碳,16.97,5.49,4.27
1724,台硝,26.51,5.79,0.99
1725,元禎,20.48,0.0,1.29
1726,永記,12.60,4.18,1.2
1727,中華化,49.64,3.84,1.61
1729,必翔,548.00,1.81,3.48
1730,花仙子,12.59,3.55,1.11
1731,美吾華,29.00,2.07,0.98
1732,毛寶,24.39,0.0,1.19
1733,五鼎,17.66,5.23,4.02
1734,杏輝,27.26,1.27,1.63
1735,日勝化,17.79,0.0,1.12
1736,喬山,-,1.2,1.73
1737,臺鹽,36.44,0.0,0.8
1773,勝一,17.00,4.41,1.64
1802,台玻,-,1.74,1.46
1805,寶徠,-,0.0,1.56
1806,冠軍,28.94,0.79,1.34
1808,潤隆,8.49,9.42,1.41
1809,中釉,12.65,0.0,1.09
1810,和成,-,0.0,0.72
1902,台紙,-,0.0,0.59
1903,士紙,-,0.0,3.94
1904,正隆,54.55,0.0,0.75
1905,華紙,-,1.01,1.14
1906,寶隆,-,0.0,0.72
1907,永豐餘,-,0.0,0.89
1909,榮成,-,0.0,0.82
2002,中鋼,-,5.37,1.88
2006,東和鋼鐵,-,4.98,1.78
2007,燁興,-,0.0,0.79
2008,高興昌,-,0.0,1.54
2009,第一銅,-,0.0,1.34
2010,春源,-,3.97,0.8
2012,春雨,-,6.54,0.85
2013,中鋼構,23.70,3.96,1.18
2014,中鴻,-,0.0,1.94
2015,豐興,-,3.8,2.24
2017,官田鋼,-,0.0,0.93
2020,美亞,-,0.0,1.35
2022,聚亨,-,0.0,0.81
2023,燁輝,-,4.24,0.66
2024,志聯,-,0.0,0.63
2025,千興,-,0.0,0.87
2027,大成鋼,-,0.0,1.12
2028,威致,-,0.0,1.36
2029,盛餘,-,6.79,0.99
2030,彰源,-,0.0,1.41
2031,新光鋼,-,2.14,1.6
2032,新鋼,-,0.0,1.8
2033,佳大,-,7.01,1.68
2034,允強,-,0.81,1.5
2038,海光,-,10.72,1.11
2049,上銀,72.82,1.16,2.62
2059,川湖,23.28,2.31,5.08
2062,橋椿,16.67,3.44,1.28
2101,南港,107.63,0.0,2.72
2102,泰豐,35.55,0.0,1.03
2103,台橡,13.54,7.39,2.14
2104,國際中橡,-,5.14,1.27
2105,正新,9.73,3.23,2.8
2106,建大,8.60,2.39,1.78
2107,厚生,12.28,2.0,1.52
2108,南帝,15.80,7.67,1.39
2109,華豐,51.92,0.0,1.04
2201,裕隆,34.77,0.26,0.81
2204,中華,-,0.0,0.65
2206,三陽工業,-,0.0,0.69
2207,和泰車,12.72,3.82,1.74
2208,台船,20.97,4.23,1.49
2227,裕日車,17.89,0.0,1.14
2301,光寶科,19.39,3.51,1.53
2302,麗正,-,0.0,0.51
2303,聯電,-,0.0,0.98
2305,全友,-,0.0,0.79
2308,台達電,20.02,3.85,3.49
2311,日月光,56.67,1.96,2.04
2312,金寶,-,0.0,0.62
2313,華通,-,0.0,0.64
2314,台揚,206.67,2.9,1.61
2315,神達,-,1.45,0.68
2316,楠梓電,-,0.0,0.85
2317,鴻海,19.45,2.05,2.64
2321,東訊,-,0.0,1.49
2323,中環,-,0.0,0.56
2324,仁寶,13.14,3.3,2.12
2325,矽品,33.56,4.83,1.93
2327,國巨*,-,0.91,0.83
2328,廣宇,44.04,1.25,1.89
2329,華泰,-,0.0,1.24
2330,台積電,22.11,5.14,3.08
2331,精英,19.47,1.95,0.7
2332,友訊,112.41,5.83,1.49
2337,旺宏,12.03,6.34,1.44
2338,光罩,-,5.7,0.89
2340,台亞,240.00,1.0,1.98
2341,英群,-,0.0,13.04
2342,茂矽,-,0.0,1.48
2344,華邦電,-,0.0,0.81
2345,智邦,30.43,4.71,0.99
2347,聯強,21.81,3.4,2.93
2348,海悅,-,0.0,3.49
2349,錸德,-,0.0,0.7
2350,環電,48.75,1.64,1.35
2351,順德,578.33,0.86,1.99
2352,佳世達,-,0.0,1.32
2353,宏碁,22.73,2.33,2.7
2354,鴻準,20.79,1.94,2.51
2355,敬鵬,12.68,2.45,1.0
2356,英業達,10.14,11.4,1.26
2357,華碩,59.58,3.57,1.45
2358,廷鑫,50.17,0.0,1.58
2359,所羅門,-,0.0,0.68
2360,致茂,41.23,3.95,3.66
2361,鴻友,-,0.0,1.3
2362,藍天,36.05,0.83,4.33
2363,矽統,-,0.0,1.13
2364,倫飛,-,0.0,0.99
2365,昆盈,14.55,7.29,1.83
2367,燿華,-,0.0,0.65
2368,金像電,-,3.05,0.69
2369,菱生,68.91,2.52,1.04
2371,大同,-,0.0,1.17
2373,震旦行,20.65,2.97,2.42
2374,佳能,14.75,3.43,2.63
2375,凱美,-,0.0,0.61
2376,技嘉,12.04,3.42,0.92
2377,微星,51.89,5.21,0.81
2379,瑞昱,25.77,2.02,2.41
2380,虹光,175.56,1.84,0.84
2382,廣達,12.79,5.5,2.61
2383,台光電,14.35,1.31,1.72
2384,勝華,-,0.0,1.06
2385,群光,15.14,3.78,4.29
2387,精元,12.71,3.43,2.2
2388,威盛,-,0.0,2.91
2390,云辰,-,0.0,0.79
2391,合勤,-,1.2,1.44
2392,正崴,24.38,5.13,1.48
2393,億光,31.39,3.44,3.93
2395,研華,18.13,4.7,2.74
2397,友通,13.76,10.54,1.51
2399,映泰,8.93,0.0,1.39
2401,凌陽,-,0.0,1.34
2402,毅嘉,70.65,0.0,0.92
2403,友尚,14.89,6.57,1.66
2404,漢唐,24.61,3.1,1.97
2405,輔信,-,0.0,2.22
2406,國碩,24.79,0.0,2.55
2408,南亞科,-,0.0,3.95
2409,友達,-,1.82,1.08
2412,中華電,13.91,6.4,1.55
2413,環科,-,0.0,0.91
2414,精技,14.35,7.7,1.22
2415,錩新,-,2.09,0.87
2417,圓剛,11.74,6.17,2.25
2419,仲琦,18.40,3.22,1.45
2420,新巨,33.94,3.32,1.86
2421,建準,60.00,2.56,2.02
2423,固緯,21.83,4.2,1.7
2424,隴華,-,0.0,1.42
2425,承啟,-,0.0,2.19
2426,鼎元,-,0.0,2.4
2427,三商電,119.29,0.0,0.75
2428,興勤,13.54,1.91,2.55
2429,銘旺科,-,0.0,5.2
2430,燦坤,8.02,2.78,1.05
2431,聯昌,19.28,0.0,1.36
2433,互盛電,12.17,10.69,1.12
2434,統懋,-,0.0,1.27
2436,偉詮電,306.25,0.0,2.08
2437,旺詮,15.33,2.66,1.36
2438,翔耀,-,0.0,0.56
2439,美律,26.49,4.9,2.0
2440,太空梭,-,0.0,0.99
2441,超豐,15.05,6.48,1.7
2442,新美齊,11.20,0.0,1.62
2443,昶虹,-,0.0,0.72
2444,兆勁,-,0.0,1.32
2448,晶電,277.74,0.14,1.94
2449,京元電子,-,0.85,0.87
2450,神腦,11.60,8.4,2.75
2451,創見,12.75,3.09,2.74
2452,乾坤,17.94,3.19,4.0
2453,凌群,47.90,0.0,0.97
2454,聯發科,17.85,2.78,5.49
2455,全新,66.05,0.0,5.24
2456,奇力新,62.33,1.07,1.97
2457,飛宏,11.77,2.66,1.7
2458,義隆,61.89,1.0,3.34
2459,敦吉,13.11,5.48,0.83
2460,建通,17.12,6.0,1.56
2461,光群雷,-,0.96,1.33
2462,良得電,12.32,2.32,3.13
2463,研揚,15.68,5.91,3.07
2464,盟立,16.32,7.23,1.85
2465,麗臺,-,0.0,2.26
2466,冠西電,-,0.0,2.72
2467,志聖,21.23,2.91,1.16
2468,華經,14.83,5.36,0.86
2471,資通,-,0.0,1.43
2472,立隆電,-,0.0,1.09
2473,思源,22.59,2.41,1.54
2474,可成,12.24,3.05,1.41
2475,華映,-,0.0,0.54
2476,鉅祥,16.31,6.05,1.4
2477,美隆電,-,1.97,0.97
2478,大毅,37.17,1.79,2.25
2480,敦陽科,16.17,5.97,1.44
2481,強茂,-,1.46,1.69
2482,連宇,46.49,0.0,1.59
2483,百容,-,1.82,0.87
2484,希華,-,6.02,0.72
2485,兆赫,17.13,4.75,3.25
2486,一詮,19.27,3.24,2.32
2488,漢平,12.75,7.19,0.86
2489,瑞軒,13.20,4.61,1.99
2491,吉祥全,-,0.0,0.45
2492,華新科,-,0.0,0.81
2493,揚博,-,1.29,1.34
2495,普安,15.58,7.68,3.09
2496,卓越,-,0.0,4.1
2497,怡利電,-,0.0,2.44
2498,宏達電,10.16,8.49,4.24
2499,東貝,28.70,0.0,2.55
2501,國建,162.50,0.0,1.1
2504,國產,48.80,2.05,0.96
2505,國揚,-,0.0,1.9
2506,太設,12.35,0.0,0.85
2509,全坤建,10.40,5.84,1.3
2511,太子,18.33,0.0,1.25
2514,龍邦,-,0.0,1.98
2515,中工,-,1.61,0.61
2516,新建,10.44,0.0,0.81
2520,冠德,13.37,2.14,1.46
2524,京城,24.87,0.0,1.73
2526,大陸,14.20,3.04,0.61
2527,宏璟,-,1.55,1.25
2528,皇普,-,0.0,0.38
2530,華建,-,0.0,1.07
2534,宏盛,17.64,5.45,1.04
2535,達欣工,15.04,4.95,1.32
2536,宏普,7.00,5.92,1.3
2537,聯上發,62.31,0.0,0.78
2538,基泰,11.70,3.8,1.13
2539,櫻花建,9.13,0.0,0.38
2540,愛山林,2.13,0.0,0.89
2542,興富發,11.17,5.55,3.16
2543,皇昌,-,0.0,0.61
2545,皇翔,10.70,2.96,2.27
2546,根基,8.70,2.14,1.49
2547,日勝生,15.95,1.64,1.63
2548,華固,7.76,6.2,2.42
2601,益航,8.60,4.73,2.0
2603,長榮,-,0.0,1.03
2605,新興,6.83,6.54,1.59
2606,裕民,8.49,9.85,1.97
2607,榮運,32.50,0.0,1.33
2608,嘉里大榮,53.02,2.24,1.79
2609,陽明,-,1.33,0.78
2610,華航,-,0.0,1.02
2611,志信,-,0.0,1.05
2612,中航,5.75,8.11,2.28
2613,中櫃,-,0.0,1.01
2614,東森,-,0.0,0.68
2615,萬海,-,0.0,1.35
2616,山隆,12.96,3.36,0.78
2617,台航,7.31,10.63,1.84
2618,長榮航,-,0.0,1.18
2701,萬企,25.71,2.59,0.95
2702,華園,29.67,1.3,2.17
2704,國賓,85.90,1.49,1.48
2705,六福,-,0.0,1.32
2706,第一店,19.81,4.27,1.31
2707,晶華,37.90,3.16,9.86
2801,彰銀,26.20,4.24,0.86
2809,京城銀,785.00,0.0,0.75
2812,台中銀,-,1.25,0.76
2816,旺旺保,-,0.0,3.92
2820,華票,7.70,9.63,0.71
2823,中壽,9.05,0.0,1.71
2832,台產,11.02,0.0,1.71
2833,台壽保,-,0.0,2.78
2834,臺企銀,-,0.0,0.77
2836,高雄銀,-,0.0,0.58
2837,萬泰銀,-,0.0,0.68
2838,聯邦銀,-,0.0,0.65
2841,台開,95.77,4.02,1.48
2845,遠東銀,-,0.0,0.92
2847,大眾銀,-,0.0,0.59
2849,安泰銀,-,0.0,0.65
2850,新產,29.71,0.0,1.37
2851,中再保,9.47,0.0,0.92
2852,第一保,-,0.0,1.06
2854,寶來證,-,0.0,1.24
2855,統一證,17.52,0.0,1.12
2856,元富證,-,0.0,1.06
2880,華南金,39.22,5.0,1.37
2881,富邦金,18.78,0.0,1.39
2882,國泰金,84.75,0.0,2.42
2883,凱基金,-,0.0,0.77
2884,玉山金,74.38,2.52,0.85
2885,元大金,44.39,0.99,1.29
2886,兆豐金,14.09,1.41,1.02
2887,台新新光金,-,0.0,0.43
2888,新光金,-,0.0,1.06
2889,國票金,-,0.0,0.8
2890,永豐金,-,0.0,0.87
2891,中信金,66.92,1.03,1.08
2892,第一金,31.94,4.35,1.05
2901,欣欣,79.66,1.17,2.04
2903,遠百,23.66,2.61,1.19
2904,匯僑,9.86,3.6,1.17
2905,三商,17.06,0.0,1.11
2906,高林,26.71,0.0,0.83
2908,特力,75.00,2.78,1.57
2910,統領,52.56,4.88,2.36
2911,麗嬰房,22.37,2.98,1.94
2912,統一超,20.11,4.51,4.32
2913,農林,1620.00,0.0,1.01
2915,潤泰全,74.93,0.0,4.41
3002,歐格,9.44,4.26,1.68
3003,健和興,40.30,1.5,1.53
3004,豐達科,-,0.0,2.43
3005,神基,10.17,4.06,1.22
3006,晶豪科,-,2.35,1.88
3008,大立光,23.13,2.47,4.34
3009,奇美電,-,0.0,0.89
3010,華立,19.46,4.26,1.4
3011,今皓,89.62,0.0,0.82
3013,晟銘電,187.00,1.71,1.61
3014,聯陽,26.27,1.73,1.89
3015,全漢,11.26,5.78,1.73
3016,嘉晶,-,0.0,2.41
3017,奇鋐,13.97,2.99,1.71
3018,隆銘綠能,37.89,0.0,1.7
3019,亞光,3240.00,1.54,1.15
3021,鴻名,-,0.0,0.6
3022,威強電,21.45,2.01,1.9
3023,信邦,51.10,5.25,1.25
3024,憶聲,-,0.0,0.95
3025,星通,32.59,1.99,1.49
3026,禾伸堂,19.62,3.89,1.69
3027,盛達,76.13,0.85,1.49
3028,增你強,15.07,3.87,1.14
3029,零壹,56.74,1.92,1.96
3030,德律,67.78,3.28,2.33
3031,佰鴻,69.09,1.84,2.59
3032,偉訓,19.72,0.0,0.89
3033,威健,11.35,4.8,1.28
3034,聯詠,16.51,5.04,2.75
3035,智原,27.65,2.78,3.34
3036,文曄,46.25,4.36,1.07
3037,欣興,22.69,1.95,1.84
3038,全台,-,0.0,1.26
3040,遠見,201.67,2.56,0.74
3041,揚智,26.84,0.69,3.73
3042,晶技,19.05,4.99,2.57
3043,科風,-,0.0,1.35
3044,健鼎,15.92,2.15,2.86
3045,台灣大,16.88,7.79,4.7
3046,建碁,157.86,0.0,1.36
3047,訊舟,855.00,2.42,2.68
3048,益登,84.25,0.0,1.33
3049,精金,-,3.14,3.2
3050,鈺德,-,0.0,1.14
3051,力特,-,0.0,0.78
3052,夆典,7.85,0.0,1.72
3054,立萬利,13.83,0.0,1.22
3055,蔚華科,21.67,3.33,1.15
3056,富華新,40.42,0.0,1.59
3057,喬鼎,71.11,4.41,2.1
3058,立德,7.54,3.07,1.8
3059,華晶科,11.42,4.82,1.85
3060,銘異,18.63,7.23,2.45
3061,璨圓,-,0.28,2.02
3062,建漢,18.94,1.19,2.77
3063,飛信,-,0.0,1.43
3080,威力盟,18.69,3.04,1.1
3090,日電貿,12.91,6.2,1.92
