101年07月05日 個股日本益比、殖利率及股價淨值比,101年07月05日 個股日本益比、殖利率及股價淨值比,101年07月05日 個股日本益比、殖利率及股價淨值比,101年07月05日 個股日本益比、殖利率及股價淨值比,101年07月05日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.15,5.29,1.34
1102,亞泥,12.43,6.95,1.33
1103,嘉泥,450.00,3.7,0.63
1104,環泥,20.00,4.41,0.63
1108,幸福,43.79,0.0,0.59
1109,信大,36.03,3.35,0.74
1110,東泥,74.69,0.84,0.82
1201,味全,22.16,1.92,2.0
1203,味王,-,2.53,1.19
1210,大成,16.05,5.85,1.38
1213,大飲,103.65,0.0,2.2
1215,卜蜂,28.94,2.21,0.67
1216,統一,21.89,3.45,2.92
1217,愛之味,-,0.0,0.98
1218,泰山,47.58,3.18,1.44
1219,福壽,8.96,6.45,1.14
1220,台榮,14.17,0.0,0.89
1225,福懋油,-,2.33,1.03
1227,佳格,19.06,5.27,4.47
1229,聯華,10.28,5.49,0.72
1231,聯華食,13.22,4.04,1.95
1232,大統益,14.69,6.06,2.58
1233,天仁,19.63,4.82,2.53
1234,黑松,51.88,1.61,1.55
1235,興泰,147.50,0.0,1.44
1236,宏亞,17.35,6.36,1.63
1301,台塑,19.33,4.98,1.93
1303,南亞,40.51,3.78,1.63
1304,台聚,10.14,8.87,1.63
1305,華夏,23.16,0.0,0.82
1307,三芳,12.70,6.32,1.25
1308,亞聚,10.21,8.82,1.38
1309,台達化,24.89,6.39,0.8
1310,台苯,-,0.0,0.77
1312,國喬,19.12,5.38,0.88
1313,聯成,18.60,6.04,0.97
1314,中石化,5.08,13.62,1.29
1315,達新,10.42,5.65,1.03
1316,上曜,-,0.0,2.49
1319,東陽,14.38,2.41,1.07
1321,大洋,-,0.0,0.89
1323,永裕,9.88,5.87,1.29
1324,地球,14.49,5.24,0.83
1325,恆大,18.78,3.85,0.95
1326,台化,23.83,5.31,1.66
1337,再生-KY,9.90,6.07,2.3
1339,昭輝,10.44,5.52,1.31
1402,遠東新,17.17,6.16,1.4
1409,新纖,16.56,3.29,0.71
1410,南染,15.70,5.73,1.08
1413,宏洲,-,0.0,0.53
1414,東和,2.62,3.36,0.61
1416,廣豐,17.37,0.0,0.96
1417,嘉裕,11.24,0.0,0.84
1418,東華,19.12,0.0,0.68
1419,新紡,47.56,1.5,2.1
1423,利華,19.86,0.0,0.5
1432,大魯閣,147.50,0.0,0.62
