101年03月15日 個股日本益比、殖利率及股價淨值比,101年03月15日 個股日本益比、殖利率及股價淨值比,101年03月15日 個股日本益比、殖利率及股價淨值比,101年03月15日 個股日本益比、殖利率及股價淨值比,101年03月15日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,14.00,5.69,1.38
1102,亞泥,10.35,5.95,1.38
1103,嘉泥,34.27,4.27,0.66
1104,環泥,19.62,6.54,0.75
1108,幸福,-,0.0,0.60
1109,信大,-,2.55,0.79
1110,東泥,622.50,0.8,0.86
1201,味全,10.65,1.74,2.48
1203,味王,35.00,2.3,1.28
1210,大成,13.93,5.48,1.50
1213,大飲,182.14,0.0,2.23
1215,卜蜂,22.25,6.33,0.89
1216,統一,22.44,4.62,2.74
1217,愛之味,106.00,0.0,0.97
1218,泰山,20.30,3.81,1.50
1219,福壽,6.79,4.49,1.20
1220,台榮,13.55,0.0,1.01
1225,福懋油,18.04,5.99,1.07
1227,佳格,19.28,4.78,5.81
1229,聯華,8.81,7.5,0.82
1231,聯華食,12.32,3.56,2.20
1232,大統益,13.70,6.8,2.91
1233,天仁,19.92,3.88,3.09
1234,黑松,52.13,1.41,1.93
1235,興泰,154.21,1.02,1.82
1236,宏亞,19.53,5.6,1.83
1301,台塑,11.85,7.43,2.26
1303,南亞,16.47,6.62,2.08
1304,台聚,7.44,8.5,1.83
1305,華夏,44.04,0.0,0.98
1307,三芳,12.97,8.12,1.70
1308,亞聚,7.80,10.34,1.66
1309,台達化,7.38,12.45,0.98
1310,台苯,-,0.0,1.01
1312,國喬,7.40,6.83,1.00
1313,聯成,10.85,11.12,1.06
1314,中石化,5.39,5.8,1.78
1315,達新,23.14,3.09,1.18
1316,上曜,-,0.0,2.05
1319,東陽,19.28,3.17,1.31
1321,大洋,-,0.0,2.17
1323,永裕,9.82,7.75,1.28
1324,地球,13.56,2.92,0.99
1325,恆大,12.99,5.35,1.13
1326,台化,10.78,8.21,2.05
1337,再生-KY,12.83,0.0,2.45
1402,遠東新,11.57,6.78,1.65
1409,新纖,11.26,8.41,0.84
1410,南染,14.40,0.96,1.18
1413,宏洲,22.58,0.0,0.64
